Stadium,BOM_station_number,Year,Month,Day,Rainfall_amount
York Park,91237,2011,8,3,5.8
York Park,91237,2011,8,4,0.7
York Park,91237,2011,8,5,6.2
York Park,91237,2011,8,6,0.7
York Park,91237,2011,8,7,0
York Park,91237,2011,8,8,1.2
York Park,91237,2011,8,9,38
York Park,91237,2011,8,10,0.4
York Park,91237,2011,8,11,0
York Park,91237,2011,8,12,0
York Park,91237,2011,8,13,0
York Park,91237,2011,8,14,0
York Park,91237,2011,8,15,0
York Park,91237,2011,8,16,3.8
York Park,91237,2011,8,17,0
York Park,91237,2011,8,18,11.8
York Park,91237,2011,8,19,3.8
York Park,91237,2011,8,20,1
York Park,91237,2011,8,21,0
York Park,91237,2011,8,22,0
York Park,91237,2011,8,23,0
York Park,91237,2011,8,24,1.8
York Park,91237,2011,8,25,
York Park,91237,2011,8,26,2.2
York Park,91237,2011,8,27,0.8
York Park,91237,2011,8,28,5.2
York Park,91237,2011,8,29,3
York Park,91237,2011,8,30,0
York Park,91237,2011,8,31,0
York Park,91237,2011,9,1,0.2
York Park,91237,2011,9,2,0
York Park,91237,2011,9,3,0
York Park,91237,2011,9,4,0.2
York Park,91237,2011,9,5,0
York Park,91237,2011,9,6,0.4
York Park,91237,2011,9,7,3
York Park,91237,2011,9,8,0
York Park,91237,2011,9,9,0.8
York Park,91237,2011,9,10,0
York Park,91237,2011,9,11,0
York Park,91237,2011,9,12,0
York Park,91237,2011,9,13,0
York Park,91237,2011,9,14,1.2
York Park,91237,2011,9,15,0.1
York Park,91237,2011,9,16,0.1
York Park,91237,2011,9,17,0
York Park,91237,2011,9,18,1.2
York Park,91237,2011,9,19,0
York Park,91237,2011,9,20,8
York Park,91237,2011,9,21,1.4
York Park,91237,2011,9,22,0
York Park,91237,2011,9,23,6.4
York Park,91237,2011,9,24,0
York Park,91237,2011,9,25,0
York Park,91237,2011,9,26,0
York Park,91237,2011,9,27,0
York Park,91237,2011,9,28,0
York Park,91237,2011,9,29,3.8
York Park,91237,2011,9,30,4.4
York Park,91237,2011,10,1,0
York Park,91237,2011,10,2,0
York Park,91237,2011,10,3,0
York Park,91237,2011,10,4,0
York Park,91237,2011,10,5,0
York Park,91237,2011,10,6,0
York Park,91237,2011,10,7,5.8
York Park,91237,2011,10,8,0
York Park,91237,2011,10,9,2.6
York Park,91237,2011,10,10,0.6
York Park,91237,2011,10,11,1
York Park,91237,2011,10,12,0
York Park,91237,2011,10,13,0
York Park,91237,2011,10,14,0
York Park,91237,2011,10,15,4.4
York Park,91237,2011,10,16,0.8
York Park,91237,2011,10,17,0
York Park,91237,2011,10,18,0
York Park,91237,2011,10,19,0
York Park,91237,2011,10,20,0
York Park,91237,2011,10,21,0
York Park,91237,2011,10,22,0
York Park,91237,2011,10,23,0
York Park,91237,2011,10,24,16
York Park,91237,2011,10,25,2.2
York Park,91237,2011,10,26,0
York Park,91237,2011,10,27,0
York Park,91237,2011,10,28,2
York Park,91237,2011,10,29,3.8
York Park,91237,2011,10,30,0.6
York Park,91237,2011,10,31,0
York Park,91237,2011,11,1,0
York Park,91237,2011,11,2,0
York Park,91237,2011,11,3,0
York Park,91237,2011,11,4,0
York Park,91237,2011,11,5,0
York Park,91237,2011,11,6,0
York Park,91237,2011,11,7,0
York Park,91237,2011,11,8,7.2
York Park,91237,2011,11,9,4.4
York Park,91237,2011,11,10,20.6
York Park,91237,2011,11,11,0
York Park,91237,2011,11,12,0
York Park,91237,2011,11,13,0
York Park,91237,2011,11,14,18
York Park,91237,2011,11,15,0.2
York Park,91237,2011,11,16,0.2
York Park,91237,2011,11,17,0
York Park,91237,2011,11,18,0.2
York Park,91237,2011,11,19,11
York Park,91237,2011,11,20,0
York Park,91237,2011,11,21,3.4
York Park,91237,2011,11,22,0.4
York Park,91237,2011,11,23,0.3
York Park,91237,2011,11,24,0
York Park,91237,2011,11,25,0
York Park,91237,2011,11,26,4.2
York Park,91237,2011,11,27,35.4
York Park,91237,2011,11,28,0.9
York Park,91237,2011,11,29,1.6
York Park,91237,2011,11,30,13.2
York Park,91237,2011,12,1,0.2
York Park,91237,2011,12,2,0
York Park,91237,2011,12,3,0
York Park,91237,2011,12,4,0
York Park,91237,2011,12,5,0
York Park,91237,2011,12,6,0
York Park,91237,2011,12,7,0
York Park,91237,2011,12,8,0
York Park,91237,2011,12,9,0
York Park,91237,2011,12,10,0
York Park,91237,2011,12,11,10
York Park,91237,2011,12,12,0
York Park,91237,2011,12,13,0
York Park,91237,2011,12,14,2
York Park,91237,2011,12,15,0
York Park,91237,2011,12,16,0
York Park,91237,2011,12,17,0
York Park,91237,2011,12,18,0
York Park,91237,2011,12,19,10.4
York Park,91237,2011,12,20,2.4
York Park,91237,2011,12,21,0
York Park,91237,2011,12,22,0
York Park,91237,2011,12,23,0.4
York Park,91237,2011,12,24,0
York Park,91237,2011,12,25,0
York Park,91237,2011,12,26,1
York Park,91237,2011,12,27,0
York Park,91237,2011,12,28,0
York Park,91237,2011,12,29,0
York Park,91237,2011,12,30,0
York Park,91237,2011,12,31,0
York Park,91237,2012,1,1,0
York Park,91237,2012,1,2,0
York Park,91237,2012,1,3,0
York Park,91237,2012,1,4,1
York Park,91237,2012,1,5,0
York Park,91237,2012,1,6,0
York Park,91237,2012,1,7,0
York Park,91237,2012,1,8,7.3
York Park,91237,2012,1,9,2.2
York Park,91237,2012,1,10,0
York Park,91237,2012,1,11,0
York Park,91237,2012,1,12,0
York Park,91237,2012,1,13,0
York Park,91237,2012,1,14,0
York Park,91237,2012,1,15,0
York Park,91237,2012,1,16,0
York Park,91237,2012,1,17,0
York Park,91237,2012,1,18,3.1
York Park,91237,2012,1,19,0
York Park,91237,2012,1,20,0
York Park,91237,2012,1,21,0
York Park,91237,2012,1,22,1.2
York Park,91237,2012,1,23,0
York Park,91237,2012,1,24,0
York Park,91237,2012,1,25,0
York Park,91237,2012,1,26,0
York Park,91237,2012,1,27,0
York Park,91237,2012,1,28,0
York Park,91237,2012,1,29,0
York Park,91237,2012,1,30,0
York Park,91237,2012,1,31,10.8
York Park,91237,2012,2,1,0
York Park,91237,2012,2,2,0
York Park,91237,2012,2,3,0
York Park,91237,2012,2,4,0
York Park,91237,2012,2,5,0
York Park,91237,2012,2,6,20.2
York Park,91237,2012,2,7,0
York Park,91237,2012,2,8,0.6
York Park,91237,2012,2,9,
York Park,91237,2012,2,10,
York Park,91237,2012,2,11,5
York Park,91237,2012,2,12,0
York Park,91237,2012,2,13,0
York Park,91237,2012,2,14,11
York Park,91237,2012,2,15,0
York Park,91237,2012,2,16,0
York Park,91237,2012,2,17,0
York Park,91237,2012,2,18,9.8
York Park,91237,2012,2,19,0
York Park,91237,2012,2,20,0
York Park,91237,2012,2,21,0
York Park,91237,2012,2,22,0.2
York Park,91237,2012,2,23,0
York Park,91237,2012,2,24,0
York Park,91237,2012,2,25,0
York Park,91237,2012,2,26,0
York Park,91237,2012,2,27,1.4
York Park,91237,2012,2,28,0
York Park,91237,2012,2,29,0.9
York Park,91237,2012,3,1,0
York Park,91237,2012,3,2,0
York Park,91237,2012,3,3,0
York Park,91237,2012,3,4,10
York Park,91237,2012,3,5,2
York Park,91237,2012,3,6,0
York Park,91237,2012,3,7,0
York Park,91237,2012,3,8,0
York Park,91237,2012,3,9,0
York Park,91237,2012,3,10,0
York Park,91237,2012,3,11,0
York Park,91237,2012,3,12,0
York Park,91237,2012,3,13,0
York Park,91237,2012,3,14,0
York Park,91237,2012,3,15,0
York Park,91237,2012,3,16,17
York Park,91237,2012,3,17,0
York Park,91237,2012,3,18,0
York Park,91237,2012,3,19,0
York Park,91237,2012,3,20,0
York Park,91237,2012,3,21,0
York Park,91237,2012,3,22,2.7
York Park,91237,2012,3,23,9
York Park,91237,2012,3,24,0
York Park,91237,2012,3,25,0
York Park,91237,2012,3,26,0
York Park,91237,2012,3,27,0
York Park,91237,2012,3,28,0
York Park,91237,2012,3,29,0
York Park,91237,2012,3,30,0.6
York Park,91237,2012,3,31,0.2
York Park,91237,2012,4,1,0
York Park,91237,2012,4,2,0
York Park,91237,2012,4,3,0
York Park,91237,2012,4,4,0
York Park,91237,2012,4,5,0
York Park,91237,2012,4,6,0
York Park,91237,2012,4,7,13.6
York Park,91237,2012,4,8,0
York Park,91237,2012,4,9,1
York Park,91237,2012,4,10,0
York Park,91237,2012,4,11,0
York Park,91237,2012,4,12,0
York Park,91237,2012,4,13,0
York Park,91237,2012,4,14,0
York Park,91237,2012,4,15,0
York Park,91237,2012,4,16,0
York Park,91237,2012,4,17,0
York Park,91237,2012,4,18,0
York Park,91237,2012,4,19,0.6
York Park,91237,2012,4,20,4
York Park,91237,2012,4,21,1.2
York Park,91237,2012,4,22,0.2
York Park,91237,2012,4,23,2.4
York Park,91237,2012,4,24,8.2
York Park,91237,2012,4,25,7
York Park,91237,2012,4,26,0
York Park,91237,2012,4,27,0
York Park,91237,2012,4,28,0
York Park,91237,2012,4,29,0
York Park,91237,2012,4,30,0
York Park,91237,2012,5,1,0
York Park,91237,2012,5,2,2.8
York Park,91237,2012,5,3,16.2
York Park,91237,2012,5,4,0
York Park,91237,2012,5,5,0
York Park,91237,2012,5,6,0
York Park,91237,2012,5,7,0
York Park,91237,2012,5,8,2.4
York Park,91237,2012,5,9,0
York Park,91237,2012,5,10,0.2
York Park,91237,2012,5,11,3.6
York Park,91237,2012,5,12,0.1
York Park,91237,2012,5,13,0
York Park,91237,2012,5,14,0
York Park,91237,2012,5,15,0
York Park,91237,2012,5,16,0
York Park,91237,2012,5,17,0
York Park,91237,2012,5,18,0
York Park,91237,2012,5,19,3.2
York Park,91237,2012,5,20,0
York Park,91237,2012,5,21,0.2
York Park,91237,2012,5,22,6
York Park,91237,2012,5,23,5.5
York Park,91237,2012,5,24,1.2
York Park,91237,2012,5,25,7
York Park,91237,2012,5,26,45.8
York Park,91237,2012,5,27,0.2
York Park,91237,2012,5,28,0
York Park,91237,2012,5,29,0
York Park,91237,2012,5,30,0
York Park,91237,2012,5,31,0
York Park,91237,2012,6,1,0
York Park,91237,2012,6,2,0
York Park,91237,2012,6,3,3
York Park,91237,2012,6,4,0
York Park,91237,2012,6,5,0
York Park,91237,2012,6,6,0
York Park,91237,2012,6,7,0
York Park,91237,2012,6,8,0
York Park,91237,2012,6,9,0
York Park,91237,2012,6,10,0
York Park,91237,2012,6,11,0.3
York Park,91237,2012,6,12,0
York Park,91237,2012,6,13,0
York Park,91237,2012,6,14,0
York Park,91237,2012,6,15,7.4
York Park,91237,2012,6,16,9.2
York Park,91237,2012,6,17,9.4
York Park,91237,2012,6,18,0.2
York Park,91237,2012,6,19,0.5
York Park,91237,2012,6,20,0
York Park,91237,2012,6,21,9
York Park,91237,2012,6,22,0
York Park,91237,2012,6,23,0.6
York Park,91237,2012,6,24,0.2
York Park,91237,2012,6,25,0
York Park,91237,2012,6,26,0
York Park,91237,2012,6,27,0
York Park,91237,2012,6,28,0
York Park,91237,2012,6,29,1.2
York Park,91237,2012,6,30,22.2
York Park,91237,2012,7,1,6
York Park,91237,2012,7,2,0
York Park,91237,2012,7,3,0.1
York Park,91237,2012,7,4,0.3
York Park,91237,2012,7,5,0
York Park,91237,2012,7,6,0.2
York Park,91237,2012,7,7,0
York Park,91237,2012,7,8,0
York Park,91237,2012,7,9,0.4
York Park,91237,2012,7,10,0
York Park,91237,2012,7,11,6.2
York Park,91237,2012,7,12,5.2
York Park,91237,2012,7,13,5
York Park,91237,2012,7,14,0.3
York Park,91237,2012,7,15,2.6
York Park,91237,2012,7,16,1.6
York Park,91237,2012,7,17,6.4
York Park,91237,2012,7,18,3.2
York Park,91237,2012,7,19,0.2
York Park,91237,2012,7,20,0.8
York Park,91237,2012,7,21,0
York Park,91237,2012,7,22,0
York Park,91237,2012,7,23,0
York Park,91237,2012,7,24,0
York Park,91237,2012,7,25,0
York Park,91237,2012,7,26,0
York Park,91237,2012,7,27,0.8
York Park,91237,2012,7,28,0
York Park,91237,2012,7,29,0.4
York Park,91237,2012,7,30,0
York Park,91237,2012,7,31,0
York Park,91237,2012,8,1,0.1
York Park,91237,2012,8,2,0.1
York Park,91237,2012,8,3,1.4
York Park,91237,2012,8,4,5.2
York Park,91237,2012,8,5,8.6
York Park,91237,2012,8,6,5.4
York Park,91237,2012,8,7,0
York Park,91237,2012,8,8,4
York Park,91237,2012,8,9,3.6
York Park,91237,2012,8,10,0.6
York Park,91237,2012,8,11,0
York Park,91237,2012,8,12,0.2
York Park,91237,2012,8,13,0
York Park,91237,2012,8,14,0
York Park,91237,2012,8,15,1.2
York Park,91237,2012,8,16,2
York Park,91237,2012,8,17,4
York Park,91237,2012,8,18,0.8
York Park,91237,2012,8,19,0
York Park,91237,2012,8,20,0
York Park,91237,2012,8,21,1
York Park,91237,2012,8,22,2.8
York Park,91237,2012,8,23,0
York Park,91237,2012,8,24,4.4
York Park,91237,2012,8,25,6
York Park,91237,2012,8,26,2.6
York Park,91237,2012,8,27,0
York Park,91237,2012,8,28,0.2
York Park,91237,2012,8,29,2.4
York Park,91237,2012,8,30,13.8
York Park,91237,2012,8,31,0
York Park,91237,2012,9,1,0
York Park,91237,2012,9,2,0
York Park,91237,2012,9,3,0.2
York Park,91237,2012,9,4,0
York Park,91237,2012,9,5,0.2
York Park,91237,2012,9,6,19.8
York Park,91237,2012,9,7,7.6
York Park,91237,2012,9,8,1
York Park,91237,2012,9,9,0
York Park,91237,2012,9,10,0
York Park,91237,2012,9,11,0.4
York Park,91237,2012,9,12,0
York Park,91237,2012,9,13,2
York Park,91237,2012,9,14,0
York Park,91237,2012,9,15,0
York Park,91237,2012,9,16,0
York Park,91237,2012,9,17,0
York Park,91237,2012,9,18,0.8
York Park,91237,2012,9,19,0.4
York Park,91237,2012,9,20,2.8
York Park,91237,2012,9,21,6
York Park,91237,2012,9,22,5.4
York Park,91237,2012,9,23,0
York Park,91237,2012,9,24,5.8
York Park,91237,2012,9,25,0.3
York Park,91237,2012,9,26,0.1
York Park,91237,2012,9,27,0
York Park,91237,2012,9,28,4.6
York Park,91237,2012,9,29,18
York Park,91237,2012,9,30,1.8
York Park,91237,2012,10,1,0
York Park,91237,2012,10,2,0
York Park,91237,2012,10,3,0
York Park,91237,2012,10,4,0
York Park,91237,2012,10,5,0
York Park,91237,2012,10,6,0
York Park,91237,2012,10,7,0.8
York Park,91237,2012,10,8,0
York Park,91237,2012,10,9,0
York Park,91237,2012,10,10,3
York Park,91237,2012,10,11,0
York Park,91237,2012,10,12,0
York Park,91237,2012,10,13,1
York Park,91237,2012,10,14,0
York Park,91237,2012,10,15,0
York Park,91237,2012,10,16,0
York Park,91237,2012,10,17,2
York Park,91237,2012,10,18,0
York Park,91237,2012,10,19,0
York Park,91237,2012,10,20,0
York Park,91237,2012,10,21,3.2
York Park,91237,2012,10,22,0
York Park,91237,2012,10,23,0
York Park,91237,2012,10,24,0
York Park,91237,2012,10,25,1.2
York Park,91237,2012,10,26,0.2
York Park,91237,2012,10,27,3.2
York Park,91237,2012,10,28,0
York Park,91237,2012,10,29,0
York Park,91237,2012,10,30,0
York Park,91237,2012,10,31,0
York Park,91237,2012,11,1,22
York Park,91237,2012,11,2,16.4
York Park,91237,2012,11,3,0
York Park,91237,2012,11,4,0
York Park,91237,2012,11,5,0.2
York Park,91237,2012,11,6,10.6
York Park,91237,2012,11,7,0.4
York Park,91237,2012,11,8,0
York Park,91237,2012,11,9,0.6
York Park,91237,2012,11,10,3.4
York Park,91237,2012,11,11,0
York Park,91237,2012,11,12,0
York Park,91237,2012,11,13,1
York Park,91237,2012,11,14,0
York Park,91237,2012,11,15,0
York Park,91237,2012,11,16,0
York Park,91237,2012,11,17,0
York Park,91237,2012,11,18,0
York Park,91237,2012,11,19,5.4
York Park,91237,2012,11,20,0
York Park,91237,2012,11,21,0
York Park,91237,2012,11,22,0
York Park,91237,2012,11,23,0
York Park,91237,2012,11,24,0
York Park,91237,2012,11,25,0.6
York Park,91237,2012,11,26,0
York Park,91237,2012,11,27,0
York Park,91237,2012,11,28,0
York Park,91237,2012,11,29,0
York Park,91237,2012,11,30,0
York Park,91237,2012,12,1,0.6
York Park,91237,2012,12,2,0
York Park,91237,2012,12,3,0
York Park,91237,2012,12,4,0
York Park,91237,2012,12,5,7.2
York Park,91237,2012,12,6,0
York Park,91237,2012,12,7,0
York Park,91237,2012,12,8,0
York Park,91237,2012,12,9,1.4
York Park,91237,2012,12,10,0
York Park,91237,2012,12,11,0
York Park,91237,2012,12,12,0
York Park,91237,2012,12,13,0
York Park,91237,2012,12,14,3
York Park,91237,2012,12,15,30.6
York Park,91237,2012,12,16,6.8
York Park,91237,2012,12,17,1.3
York Park,91237,2012,12,18,0
York Park,91237,2012,12,19,2.8
York Park,91237,2012,12,20,17
York Park,91237,2012,12,21,0
York Park,91237,2012,12,22,0
York Park,91237,2012,12,23,0
York Park,91237,2012,12,24,0
York Park,91237,2012,12,25,0
York Park,91237,2012,12,26,0
York Park,91237,2012,12,27,0
York Park,91237,2012,12,28,0
York Park,91237,2012,12,29,0
York Park,91237,2012,12,30,0
York Park,91237,2012,12,31,0
York Park,91237,2013,1,1,0
York Park,91237,2013,1,2,0
York Park,91237,2013,1,3,0
York Park,91237,2013,1,4,0
York Park,91237,2013,1,5,0
York Park,91237,2013,1,6,0
York Park,91237,2013,1,7,0
York Park,91237,2013,1,8,0
York Park,91237,2013,1,9,0
York Park,91237,2013,1,10,0
York Park,91237,2013,1,11,4.5
York Park,91237,2013,1,12,0
York Park,91237,2013,1,13,0
York Park,91237,2013,1,14,0.8
York Park,91237,2013,1,15,0
York Park,91237,2013,1,16,0
York Park,91237,2013,1,17,0
York Park,91237,2013,1,18,0
York Park,91237,2013,1,19,0
York Park,91237,2013,1,20,0
York Park,91237,2013,1,21,0
York Park,91237,2013,1,22,0
York Park,91237,2013,1,23,0
York Park,91237,2013,1,24,0
York Park,91237,2013,1,25,0
York Park,91237,2013,1,26,2.2
York Park,91237,2013,1,27,5.8
York Park,91237,2013,1,28,0.1
York Park,91237,2013,1,29,0
York Park,91237,2013,1,30,0
York Park,91237,2013,1,31,2.4
York Park,91237,2013,2,1,7.4
York Park,91237,2013,2,2,0
York Park,91237,2013,2,3,0
York Park,91237,2013,2,4,0
York Park,91237,2013,2,5,0
York Park,91237,2013,2,6,0
York Park,91237,2013,2,7,0
York Park,91237,2013,2,8,0
York Park,91237,2013,2,9,0
York Park,91237,2013,2,10,0
York Park,91237,2013,2,11,0
York Park,91237,2013,2,12,0
York Park,91237,2013,2,13,0
York Park,91237,2013,2,14,0
York Park,91237,2013,2,15,0
York Park,91237,2013,2,16,0
York Park,91237,2013,2,17,0
York Park,91237,2013,2,18,0
York Park,91237,2013,2,19,0.8
York Park,91237,2013,2,20,0
York Park,91237,2013,2,21,0
York Park,91237,2013,2,22,0
York Park,91237,2013,2,23,0
York Park,91237,2013,2,24,0
York Park,91237,2013,2,25,0.8
York Park,91237,2013,2,26,0
York Park,91237,2013,2,27,5.4
York Park,91237,2013,2,28,5
York Park,91237,2013,3,1,0
York Park,91237,2013,3,2,0
York Park,91237,2013,3,3,0
York Park,91237,2013,3,4,0
York Park,91237,2013,3,5,0
York Park,91237,2013,3,6,0
York Park,91237,2013,3,7,0
York Park,91237,2013,3,8,0
York Park,91237,2013,3,9,0
York Park,91237,2013,3,10,0
York Park,91237,2013,3,11,0
York Park,91237,2013,3,12,0
York Park,91237,2013,3,13,0
York Park,91237,2013,3,14,0
York Park,91237,2013,3,15,0
York Park,91237,2013,3,16,0
York Park,91237,2013,3,17,3
York Park,91237,2013,3,18,0
York Park,91237,2013,3,19,0
York Park,91237,2013,3,20,0
York Park,91237,2013,3,21,
York Park,91237,2013,3,22,43
York Park,91237,2013,3,23,1.6
York Park,91237,2013,3,24,
York Park,91237,2013,3,25,15.6
York Park,91237,2013,3,26,0
York Park,91237,2013,3,27,0.2
York Park,91237,2013,3,28,0
York Park,91237,2013,3,29,0.6
York Park,91237,2013,3,30,0
York Park,91237,2013,3,31,0
York Park,91237,2013,4,1,0
York Park,91237,2013,4,2,0
York Park,91237,2013,4,3,0
York Park,91237,2013,4,4,0
York Park,91237,2013,4,5,0
York Park,91237,2013,4,6,0
York Park,91237,2013,4,7,0.4
York Park,91237,2013,4,8,0
York Park,91237,2013,4,9,0
York Park,91237,2013,4,10,0
York Park,91237,2013,4,11,1
York Park,91237,2013,4,12,0
York Park,91237,2013,4,13,4.2
York Park,91237,2013,4,14,2.2
York Park,91237,2013,4,15,0
York Park,91237,2013,4,16,0
York Park,91237,2013,4,17,0.2
York Park,91237,2013,4,18,0
York Park,91237,2013,4,19,0
York Park,91237,2013,4,20,0.6
York Park,91237,2013,4,21,0
York Park,91237,2013,4,22,0
York Park,91237,2013,4,23,4.2
York Park,91237,2013,4,24,0
York Park,91237,2013,4,25,0
York Park,91237,2013,4,26,0.2
York Park,91237,2013,4,27,0
York Park,91237,2013,4,28,6.4
York Park,91237,2013,4,29,0
York Park,91237,2013,4,30,0
York Park,91237,2013,5,1,0.8
York Park,91237,2013,5,2,0.8
York Park,91237,2013,5,3,0
York Park,91237,2013,5,4,9
York Park,91237,2013,5,5,0.1
York Park,91237,2013,5,6,0
York Park,91237,2013,5,7,0
York Park,91237,2013,5,8,0
York Park,91237,2013,5,9,0
York Park,91237,2013,5,10,0
York Park,91237,2013,5,11,0
York Park,91237,2013,5,12,0
York Park,91237,2013,5,13,13
York Park,91237,2013,5,14,6.8
York Park,91237,2013,5,15,24
York Park,91237,2013,5,16,5.6
York Park,91237,2013,5,17,0
York Park,91237,2013,5,18,0.2
York Park,91237,2013,5,19,0
York Park,91237,2013,5,20,0
York Park,91237,2013,5,21,1
York Park,91237,2013,5,22,0
York Park,91237,2013,5,23,0
York Park,91237,2013,5,24,0
York Park,91237,2013,5,25,0.4
York Park,91237,2013,5,26,0
York Park,91237,2013,5,27,0
York Park,91237,2013,5,28,0
York Park,91237,2013,5,29,0
York Park,91237,2013,5,30,0.2
York Park,91237,2013,5,31,0
York Park,91237,2013,6,1,1.6
York Park,91237,2013,6,2,0
York Park,91237,2013,6,3,0
York Park,91237,2013,6,4,0
York Park,91237,2013,6,5,0.2
York Park,91237,2013,6,6,6
York Park,91237,2013,6,7,9.2
York Park,91237,2013,6,8,0
York Park,91237,2013,6,9,2.6
York Park,91237,2013,6,10,0
York Park,91237,2013,6,11,3.6
York Park,91237,2013,6,12,0
York Park,91237,2013,6,13,0
York Park,91237,2013,6,14,0
York Park,91237,2013,6,15,0
York Park,91237,2013,6,16,0
York Park,91237,2013,6,17,0
York Park,91237,2013,6,18,0
York Park,91237,2013,6,19,0
York Park,91237,2013,6,20,0
York Park,91237,2013,6,21,0
York Park,91237,2013,6,22,0
York Park,91237,2013,6,23,0
York Park,91237,2013,6,24,0
York Park,91237,2013,6,25,0
York Park,91237,2013,6,26,0
York Park,91237,2013,6,27,0
York Park,91237,2013,6,28,0
York Park,91237,2013,6,29,0
York Park,91237,2013,6,30,1.6
York Park,91237,2013,7,1,0.2
York Park,91237,2013,7,2,0.2
York Park,91237,2013,7,3,1.6
York Park,91237,2013,7,4,2.2
York Park,91237,2013,7,5,47
York Park,91237,2013,7,6,3.8
York Park,91237,2013,7,7,0
York Park,91237,2013,7,8,0
York Park,91237,2013,7,9,0
York Park,91237,2013,7,10,0
York Park,91237,2013,7,11,0.8
York Park,91237,2013,7,12,0
York Park,91237,2013,7,13,0
York Park,91237,2013,7,14,0.2
York Park,91237,2013,7,15,
York Park,91237,2013,7,16,9.9
York Park,91237,2013,7,17,1.4
York Park,91237,2013,7,18,0
York Park,91237,2013,7,19,5
York Park,91237,2013,7,20,9.8
York Park,91237,2013,7,21,0
York Park,91237,2013,7,22,4.4
York Park,91237,2013,7,23,0
York Park,91237,2013,7,24,0
York Park,91237,2013,7,25,0
York Park,91237,2013,7,26,3.8
York Park,91237,2013,7,27,0.4
York Park,91237,2013,7,28,0
York Park,91237,2013,7,29,20.8
York Park,91237,2013,7,30,2.8
York Park,91237,2013,7,31,0.6
York Park,91237,2013,8,1,0.6
York Park,91237,2013,8,2,1.4
York Park,91237,2013,8,3,7
York Park,91237,2013,8,4,17.4
